id,week_num,product_number,reporterhq_id,prod_category,specs,display_size,segment,sales_units,inventory_units
202227-231945,183,231945,78,Arale,17406,13.3,Premium,40.0,26.0
202228-231945,184,231945,78,Arale,17406,13.3,Premium,40.0,52.0
202229-231945,185,231945,78,Arale,17406,13.3,Premium,43.0,47.0
202230-231945,186,231945,78,Arale,17406,13.3,Premium,40.0,71.0
202231-231945,187,231945,78,Arale,17406,13.3,Premium,63.0,123.0
202232-231945,188,231945,78,Arale,17406,13.3,Premium,147.0,194.0
202233-231945,189,231945,93,Arale,17406,13.3,Premium,279.0,234.0
202234-231945,190,231945,93,Arale,17406,13.3,Premium,113.0,212.0
202235-231945,191,231945,93,Arale,17406,13.3,Premium,189.0,318.0
202236-231945,192,231945,93,Arale,17406,13.3,Premium,112.0,91.0
202237-231945,193,231945,93,Arale,17406,13.3,Premium,97.0,182.0
202238-231945,194,231945,93,Arale,17406,13.3,Premium,13.0,245.0
202239-231945,195,231945,93,Arale,17406,13.3,Premium,135.0,192.0
202240-231945,196,231945,93,Arale,17406,13.3,Premium,93.0,99.0
202241-231945,197,231945,78,Arale,17406,13.3,Premium,78.0,325.0
202242-231945,198,231945,93,Arale,17406,13.3,Premium,133.0,298.0
202243-231945,199,231945,93,Arale,17406,13.3,Premium,101.0,119.0
202244-231945,200,231945,93,Arale,17406,13.3,Premium,62.0,89.0
202245-231945,201,231945,93,Arale,17406,13.3,Premium,67.0,115.0
202246-231945,202,231945,78,Arale,17406,13.3,Premium,40.0,62.0
202247-231945,203,231945,93,Arale,17406,13.3,Premium,44.0,162.0
202248-231945,204,231945,93,Arale,17406,13.3,Premium,65.0,149.0
202249-231945,205,231945,93,Arale,17406,13.3,Premium,52.0,185.0
202250-231945,206,231945,93,Arale,17406,13.3,Premium,57.0,293.0
202251-231945,207,231945,78,Arale,17406,13.3,Premium,100.0,104.0
202252-231945,208,231945,93,Arale,17406,13.3,Premium,50.0,214.0
202302-231945,210,231945,93,Arale,17406,13.3,Premium,4.0,132.0
202304-231945,212,231945,93,Arale,17406,13.3,Premium,46.0,97.0
202306-231945,214,231945,93,Arale,17406,13.3,Premium,22.0,119.0
202307-231945,215,231945,93,Arale,17406,13.3,Premium,73.0,94.0
202308-231945,216,231945,93,Arale,17406,13.3,Premium,40.0,125.0
202309-231945,217,231945,93,Arale,17406,13.3,Premium,74.0,103.0
202310-231945,218,231945,93,Arale,17406,13.3,Premium,55.0,75.0
202311-231945,219,231945,93,Arale,17406,13.3,Premium,118.0,36.0
202312-231945,220,231945,93,Arale,17406,13.3,Premium,15.0,21.0
202313-231945,221,231945,93,Arale,17406,13.3,Premium,123.0,18.0
202314-231945,222,231945,93,Arale,17406,13.3,Premium,8.0,28.0
202315-231945,223,231945,93,Arale,17406,13.3,Premium,22.0,118.0
202316-231945,224,231945,93,Arale,17406,13.3,Premium,156.0,180.0
202317-231945,225,231945,93,Arale,17406,13.3,Premium,115.0,344.0
202318-231945,226,231945,93,Arale,17406,13.3,Premium,113.0,447.0
201915-233919,15,233919,3,Clover,106370,15.6,Core,2.0,20.0
201916-233919,16,233919,3,Clover,106370,15.6,Core,3.0,43.0
201917-233919,17,233919,24,Clover,106370,15.6,Core,122.0,184.0
201918-233919,18,233919,24,Clover,106370,15.6,Core,61.0,219.0
201919-233919,19,233919,24,Clover,106370,15.6,Core,33.0,186.0
201920-233919,20,233919,24,Clover,106370,15.6,Core,142.0,310.0
201921-233919,21,233919,24,Clover,106370,15.6,Core,0.0,426.0
201922-233919,22,233919,24,Clover,106370,15.6,Core,117.0,311.0
201923-233919,23,233919,24,Clover,106370,15.6,Core,79.0,264.0
201924-233919,24,233919,24,Clover,106370,15.6,Core,88.0,258.0
201925-233919,25,233919,24,Clover,106370,15.6,Core,68.0,293.0
201926-233919,26,233919,24,Clover,106370,15.6,Core,91.0,391.0
201927-233919,27,233919,24,Clover,106370,15.6,Core,205.0,186.0
201928-233919,28,233919,24,Clover,106370,15.6,Core,98.0,249.0
201929-233919,29,233919,24,Clover,106370,15.6,Core,79.0,263.0
201930-233919,30,233919,24,Clover,106370,15.6,Core,138.0,338.0
201931-233919,31,233919,24,Clover,106370,15.6,Core,140.0,246.0
201932-233919,32,233919,24,Clover,106370,15.6,Core,71.0,214.0
201933-233919,33,233919,24,Clover,106370,15.6,Core,51.0,226.0
201934-233919,34,233919,24,Clover,106370,15.6,Core,33.0,293.0
201935-233919,35,233919,24,Clover,106370,15.6,Core,137.0,203.0
201936-233919,36,233919,24,Clover,106370,15.6,Core,115.0,158.0
201937-233919,37,233919,24,Clover,106370,15.6,Core,93.0,133.0
201938-233919,38,233919,24,Clover,106370,15.6,Core,13.0,120.0
201939-233919,39,233919,24,Clover,106370,15.6,Core,100.0,113.0
201940-233919,40,233919,24,Clover,106370,15.6,Core,74.0,111.0
201941-233919,41,233919,24,Clover,106370,15.6,Core,60.0,119.0
201942-233919,42,233919,24,Clover,106370,15.6,Core,61.0,141.0
201943-233919,43,233919,24,Clover,106370,15.6,Core,80.0,191.0
201944-233919,44,233919,24,Clover,106370,15.6,Core,129.0,136.0
201945-233919,45,233919,24,Clover,106370,15.6,Core,66.0,117.0
201946-233919,46,233919,24,Clover,106370,15.6,Core,67.0,120.0
201947-233919,47,233919,24,Clover,106370,15.6,Core,81.0,151.0
201948-233919,48,233919,24,Clover,106370,15.6,Core,98.0,102.0
201949-233919,49,233919,24,Clover,106370,15.6,Core,82.0,77.0
201950-233919,50,233919,24,Clover,106370,15.6,Core,133.0,61.0
201951-233919,51,233919,24,Clover,106370,15.6,Core,65.0,52.0
201952-233919,52,233919,24,Clover,106370,15.6,Core,77.0,47.0
202001-233919,53,233919,24,Clover,106370,15.6,Core,43.0,45.0
202002-233919,54,233919,24,Clover,106370,15.6,Core,0.0,46.0
202003-233919,55,233919,24,Clover,106370,15.6,Core,51.0,51.0
202004-233919,56,233919,24,Clover,106370,15.6,Core,71.0,68.0
202005-233919,57,233919,24,Clover,106370,15.6,Core,68.0,46.0
202006-233919,58,233919,24,Clover,106370,15.6,Core,52.0,36.0
202007-233919,59,233919,24,Clover,106370,15.6,Core,32.0,35.0
202008-233919,60,233919,24,Clover,106370,15.6,Core,75.0,0.0
202009-233919,61,233919,24,Clover,106370,15.6,Core,78.0,24.0
202010-233919,62,233919,24,Clover,106370,15.6,Core,59.0,15.0
202011-233919,63,233919,24,Clover,106370,15.6,Core,35.0,10.0
202012-233919,64,233919,24,Clover,106370,15.6,Core,41.0,8.0
202013-233919,65,233919,24,Clover,106370,15.6,Core,24.0,10.0
202014-233919,66,233919,24,Clover,106370,15.6,Core,12.0,5.0
202015-233919,67,233919,24,Clover,106370,15.6,Core,15.0,3.0
202016-233919,68,233919,24,Clover,106370,15.6,Core,6.0,2.0
202017-233919,69,233919,24,Clover,106370,15.6,Core,5.0,2.0
202018-233919,70,233919,24,Clover,106370,15.6,Core,1.0,1.0
202019-233919,71,233919,24,Clover,106370,15.6,Core,3.0,1.0
202020-233919,72,233919,24,Clover,106370,15.6,Core,4.0,1.0
202021-233919,73,233919,24,Clover,106370,15.6,Core,12.0,2.0
202022-233919,74,233919,24,Clover,106370,15.6,Core,2.0,1.0
202023-233919,75,233919,24,Clover,106370,15.6,Core,2.0,1.0
202024-233919,76,233919,24,Clover,106370,15.6,Core,3.0,1.0
202025-233919,77,233919,24,Clover,106370,15.6,Core,3.0,1.0
202026-233919,78,233919,24,Clover,106370,15.6,Core,3.0,2.0
202027-233919,79,233919,24,Clover,106370,15.6,Core,7.0,1.0
202028-233919,80,233919,24,Clover,106370,15.6,Core,4.0,0.0
202029-233919,81,233919,24,Clover,106370,15.6,Core,5.0,1.0
202030-233919,82,233919,24,Clover,106370,15.6,Core,2.0,1.0
202031-233919,83,233919,24,Clover,106370,15.6,Core,4.0,1.0
202032-233919,84,233919,24,Clover,106370,15.6,Core,6.0,0.0
202033-233919,85,233919,24,Clover,106370,15.6,Core,3.0,0.0
202034-233919,86,233919,24,Clover,106370,15.6,Core,5.0,0.0
202035-233919,87,233919,24,Clover,106370,15.6,Core,2.0,0.0
202036-233919,88,233919,24,Clover,106370,15.6,Core,3.0,0.0
202037-233919,89,233919,24,Clover,106370,15.6,Core,4.0,0.0
202038-233919,90,233919,24,Clover,106370,15.6,Core,3.0,0.0
202039-233919,91,233919,24,Clover,106370,15.6,Core,0.0,0.0
202040-233919,92,233919,24,Clover,106370,15.6,Core,2.0,0.0
202041-233919,93,233919,24,Clover,106370,15.6,Core,3.0,0.0
202042-233919,94,233919,24,Clover,106370,15.6,Core,2.0,0.0
202043-233919,95,233919,24,Clover,106370,15.6,Core,2.0,0.0
202044-233919,96,233919,24,Clover,106370,15.6,Core,3.0,0.0
202045-233919,97,233919,24,Clover,106370,15.6,Core,3.0,0.0
202046-233919,98,233919,24,Clover,106370,15.6,Core,3.0,0.0
202047-233919,99,233919,24,Clover,106370,15.6,Core,2.0,0.0
202048-233919,100,233919,24,Clover,106370,15.6,Core,0.0,0.0
202049-233919,101,233919,24,Clover,106370,15.6,Core,3.0,0.0
202050-233919,102,233919,24,Clover,106370,15.6,Core,3.0,0.0
202051-233919,103,233919,24,Clover,106370,15.6,Core,3.0,0.0
202052-233919,104,233919,24,Clover,106370,15.6,Core,2.0,0.0
202053-233919,105,233919,24,Clover,106370,15.6,Core,2.0,0.0
202101-233919,105,233919,24,Clover,106370,15.6,Core,2.0,0.0
202102-233919,106,233919,24,Clover,106370,15.6,Core,3.0,0.0
202103-233919,107,233919,24,Clover,106370,15.6,Core,2.0,0.0
202104-233919,108,233919,24,Clover,106370,15.6,Core,2.0,0.0
202105-233919,109,233919,24,Clover,106370,15.6,Core,2.0,0.0
202106-233919,110,233919,24,Clover,106370,15.6,Core,3.0,0.0
202107-233919,111,233919,24,Clover,106370,15.6,Core,2.0,0.0
202108-233919,112,233919,24,Clover,106370,15.6,Core,3.0,1.0
202109-233919,113,233919,24,Clover,106370,15.6,Core,2.0,1.0
202110-233919,114,233919,24,Clover,106370,15.6,Core,2.0,1.0
202111-233919,115,233919,24,Clover,106370,15.6,Core,0.0,1.0
202112-233919,116,233919,24,Clover,106370,15.6,Core,2.0,2.0
202113-233919,117,233919,24,Clover,106370,15.6,Core,3.0,2.0
202114-233919,118,233919,24,Clover,106370,15.6,Core,3.0,1.0
202115-233919,119,233919,24,Clover,106370,15.6,Core,0.0,2.0
202116-233919,120,233919,24,Clover,106370,15.6,Core,2.0,2.0
202117-233919,121,233919,24,Clover,106370,15.6,Core,2.0,1.0
202118-233919,122,233919,24,Clover,106370,15.6,Core,3.0,1.0
202119-233919,123,233919,24,Clover,106370,15.6,Core,2.0,1.0
202120-233919,124,233919,24,Clover,106370,15.6,Core,4.0,1.0
202121-233919,125,233919,24,Clover,106370,15.6,Core,2.0,2.0
202122-233919,126,233919,24,Clover,106370,15.6,Core,3.0,1.0
202123-233919,127,233919,24,Clover,106370,15.6,Core,2.0,1.0
202124-233919,128,233919,24,Clover,106370,15.6,Core,2.0,1.0
202125-233919,129,233919,24,Clover,106370,15.6,Core,2.0,2.0
202126-233919,130,233919,24,Clover,106370,15.6,Core,2.0,0.0
202127-233919,131,233919,24,Clover,106370,15.6,Core,3.0,0.0
202128-233919,132,233919,24,Clover,106370,15.6,Core,2.0,1.0
202129-233919,133,233919,24,Clover,106370,15.6,Core,2.0,1.0
202130-233919,134,233919,24,Clover,106370,15.6,Core,2.0,1.0
202131-233919,135,233919,24,Clover,106370,15.6,Core,1.0,0.0
202132-233919,136,233919,24,Clover,106370,15.6,Core,2.0,0.0
202133-233919,137,233919,24,Clover,106370,15.6,Core,2.0,0.0
202134-233919,138,233919,24,Clover,106370,15.6,Core,2.0,0.0
202135-233919,139,233919,24,Clover,106370,15.6,Core,2.0,0.0
202136-233919,140,233919,24,Clover,106370,15.6,Core,2.0,0.0
202137-233919,141,233919,24,Clover,106370,15.6,Core,2.0,0.0
202138-233919,142,233919,24,Clover,106370,15.6,Core,2.0,1.0
202139-233919,143,233919,24,Clover,106370,15.6,Core,1.0,0.0
202140-233919,144,233919,24,Clover,106370,15.6,Core,3.0,0.0
202141-233919,145,233919,24,Clover,106370,15.6,Core,2.0,0.0
202142-233919,146,233919,24,Clover,106370,15.6,Core,2.0,1.0
202143-233919,147,233919,24,Clover,106370,15.6,Core,2.0,0.0
202144-233919,148,233919,24,Clover,106370,15.6,Core,2.0,0.0
202145-233919,149,233919,24,Clover,106370,15.6,Core,2.0,0.0
202146-233919,150,233919,24,Clover,106370,15.6,Core,3.0,0.0
202147-233919,151,233919,24,Clover,106370,15.6,Core,3.0,0.0
202148-233919,152,233919,24,Clover,106370,15.6,Core,0.0,0.0
202149-233919,153,233919,24,Clover,106370,15.6,Core,2.0,0.0
202150-233919,154,233919,24,Clover,106370,15.6,Core,3.0,0.0
202151-233919,155,233919,24,Clover,106370,15.6,Core,0.0,0.0
202152-233919,156,233919,24,Clover,106370,15.6,Core,0.0,0.0
202201-233919,157,233919,24,Clover,106370,15.6,Core,2.0,0.0
202202-233919,158,233919,24,Clover,106370,15.6,Core,2.0,0.0
202203-233919,159,233919,24,Clover,106370,15.6,Core,3.0,0.0
202204-233919,160,233919,24,Clover,106370,15.6,Core,2.0,0.0
202205-233919,161,233919,24,Clover,106370,15.6,Core,2.0,0.0
202206-233919,162,233919,24,Clover,106370,15.6,Core,2.0,0.0
202207-233919,163,233919,24,Clover,106370,15.6,Core,5.0,0.0
202208-233919,164,233919,24,Clover,106370,15.6,Core,2.0,1.0
202209-233919,165,233919,24,Clover,106370,15.6,Core,3.0,1.0
202210-233919,166,233919,24,Clover,106370,15.6,Core,3.0,1.0
202211-233919,167,233919,24,Clover,106370,15.6,Core,2.0,1.0
202212-233919,168,233919,24,Clover,106370,15.6,Core,2.0,2.0
202213-233919,169,233919,24,Clover,106370,15.6,Core,1.0,1.0
202214-233919,170,233919,24,Clover,106370,15.6,Core,2.0,1.0
202215-233919,171,233919,24,Clover,106370,15.6,Core,0.0,1.0
202216-233919,172,233919,24,Clover,106370,15.6,Core,2.0,1.0
202217-233919,173,233919,24,Clover,106370,15.6,Core,2.0,1.0
202218-233919,174,233919,24,Clover,106370,15.6,Core,2.0,1.0
202219-233919,175,233919,24,Clover,106370,15.6,Core,2.0,1.0
202220-233919,176,233919,24,Clover,106370,15.6,Core,2.0,1.0
202221-233919,177,233919,24,Clover,106370,15.6,Core,3.0,2.0
202222-233919,178,233919,24,Clover,106370,15.6,Core,3.0,1.0
202223-233919,179,233919,24,Clover,106370,15.6,Core,2.0,1.0
202224-233919,180,233919,24,Clover,106370,15.6,Core,2.0,1.0
202225-233919,181,233919,24,Clover,106370,15.6,Core,2.0,2.0
202226-233919,182,233919,24,Clover,106370,15.6,Core,3.0,1.0
202227-233919,183,233919,24,Clover,106370,15.6,Core,2.0,1.0
202228-233919,184,233919,24,Clover,106370,15.6,Core,2.0,1.0
202229-233919,185,233919,24,Clover,106370,15.6,Core,4.0,0.0
202230-233919,186,233919,24,Clover,106370,15.6,Core,2.0,1.0
202231-233919,187,233919,24,Clover,106370,15.6,Core,3.0,0.0
202232-233919,188,233919,24,Clover,106370,15.6,Core,2.0,0.0
202233-233919,189,233919,24,Clover,106370,15.6,Core,2.0,0.0
202234-233919,190,233919,24,Clover,106370,15.6,Core,2.0,1.0
202235-233919,191,233919,24,Clover,106370,15.6,Core,2.0,0.0
202236-233919,192,233919,24,Clover,106370,15.6,Core,2.0,0.0
202237-233919,193,233919,24,Clover,106370,15.6,Core,2.0,0.0
202238-233919,194,233919,24,Clover,106370,15.6,Core,2.0,0.0
202239-233919,195,233919,24,Clover,106370,15.6,Core,2.0,0.0
202240-233919,196,233919,24,Clover,106370,15.6,Core,3.0,0.0
202241-233919,197,233919,24,Clover,106370,15.6,Core,2.0,0.0
202242-233919,198,233919,24,Clover,106370,15.6,Core,3.0,0.0
202243-233919,199,233919,24,Clover,106370,15.6,Core,2.0,0.0
202244-233919,200,233919,24,Clover,106370,15.6,Core,2.0,0.0
202245-233919,201,233919,24,Clover,106370,15.6,Core,2.0,0.0
202246-233919,202,233919,24,Clover,106370,15.6,Core,2.0,0.0
202247-233919,203,233919,24,Clover,106370,15.6,Core,2.0,0.0
202248-233919,204,233919,24,Clover,106370,15.6,Core,2.0,0.0
202249-233919,205,233919,24,Clover,106370,15.6,Core,2.0,0.0
202250-233919,206,233919,24,Clover,106370,15.6,Core,2.0,0.0
202251-233919,207,233919,24,Clover,106370,15.6,Core,2.0,0.0
202252-233919,208,233919,24,Clover,106370,15.6,Core,3.0,0.0
202301-233919,209,233919,24,Clover,106370,15.6,Core,2.0,0.0
202302-233919,210,233919,24,Clover,106370,15.6,Core,2.0,0.0
202303-233919,211,233919,24,Clover,106370,15.6,Core,2.0,0.0
202304-233919,212,233919,24,Clover,106370,15.6,Core,2.0,0.0
202305-233919,213,233919,24,Clover,106370,15.6,Core,2.0,0.0
202306-233919,214,233919,24,Clover,106370,15.6,Core,3.0,0.0
202307-233919,215,233919,24,Clover,106370,15.6,Core,0.0,0.0
202308-233919,216,233919,24,Clover,106370,15.6,Core,3.0,0.0
202309-233919,217,233919,24,Clover,106370,15.6,Core,2.0,0.0
202310-233919,218,233919,24,Clover,106370,15.6,Core,2.0,0.0
202311-233919,219,233919,24,Clover,106370,15.6,Core,2.0,0.0
202312-233919,220,233919,24,Clover,106370,15.6,Core,2.0,0.0
202313-233919,221,233919,24,Clover,106370,15.6,Core,2.0,0.0
202314-233919,222,233919,24,Clover,106370,15.6,Core,2.0,0.0
202315-233919,223,233919,24,Clover,106370,15.6,Core,2.0,0.0
202316-233919,224,233919,24,Clover,106370,15.6,Core,2.0,0.0
202317-233919,225,233919,24,Clover,106370,15.6,Core,2.0,0.0
202318-233919,226,233919,24,Clover,106370,15.6,Core,2.0,0.0
202021-234906,73,234906,12,Goku,111205,15.6,Gaming,121.0,297.0
202022-234906,74,234906,12,Goku,111205,15.6,Gaming,115.0,225.0
202023-234906,75,234906,12,Goku,111205,15.6,Gaming,44.0,189.0
202024-234906,76,234906,12,Goku,111205,15.6,Gaming,38.0,163.0
202025-234906,77,234906,12,Goku,111205,15.6,Gaming,33.0,134.0
202026-234906,78,234906,12,Goku,111205,15.6,Gaming,39.0,99.0
202027-234906,79,234906,12,Goku,111205,15.6,Gaming,27.0,77.0
202028-234906,80,234906,12,Goku,111205,15.6,Gaming,15.0,70.0
202029-234906,81,234906,12,Goku,111205,15.6,Gaming,9.0,62.0
202030-234906,82,234906,12,Goku,111205,15.6,Gaming,18.0,51.0
202031-234906,83,234906,12,Goku,111205,15.6,Gaming,4.0,52.0
202032-234906,84,234906,12,Goku,111205,15.6,Gaming,20.0,37.0
202033-234906,85,234906,12,Goku,111205,15.6,Gaming,8.0,29.0
202034-234906,86,234906,12,Goku,111205,15.6,Gaming,8.0,25.0
202035-234906,87,234906,12,Goku,111205,15.6,Gaming,15.0,28.0
202036-234906,88,234906,12,Goku,111205,15.6,Gaming,8.0,49.0
202037-234906,89,234906,12,Goku,111205,15.6,Gaming,44.0,36.0
202038-234906,90,234906,12,Goku,111205,15.6,Gaming,33.0,19.0
202039-234906,91,234906,12,Goku,111205,15.6,Gaming,8.0,11.0
202040-234906,92,234906,12,Goku,111205,15.6,Gaming,3.0,8.0
202112-234906,116,234906,12,Goku,111205,15.6,Gaming,0.0,8.0
202113-234906,117,234906,12,Goku,111205,15.6,Gaming,0.0,13.0
202114-234906,118,234906,12,Goku,111205,15.6,Gaming,12.0,9.0
202115-234906,119,234906,12,Goku,111205,15.6,Gaming,8.0,5.0
202116-234906,120,234906,12,Goku,111205,15.6,Gaming,2.0,3.0
202117-234906,121,234906,12,Goku,111205,15.6,Gaming,3.0,1.0
202119-234906,123,234906,93,Goku,111205,15.6,Gaming,82.0,328.0
202120-234906,124,234906,93,Goku,111205,15.6,Gaming,0.0,333.0
202121-234906,125,234906,93,Goku,111205,15.6,Gaming,39.0,338.0
202122-234906,126,234906,93,Goku,111205,15.6,Gaming,0.0,340.0
202123-234906,127,234906,93,Goku,111205,15.6,Gaming,118.0,339.0
202124-234906,128,234906,93,Goku,111205,15.6,Gaming,2.0,336.0
202125-234906,129,234906,93,Goku,111205,15.6,Gaming,1.0,334.0
202126-234906,130,234906,93,Goku,111205,15.6,Gaming,0.0,335.0
202127-234906,131,234906,93,Goku,111205,15.6,Gaming,2.0,333.0
202128-234906,132,234906,93,Goku,111205,15.6,Gaming,1.0,331.0
202129-234906,133,234906,93,Goku,111205,15.6,Gaming,6.0,321.0
202130-234906,134,234906,93,Goku,111205,15.6,Gaming,63.0,258.0
202131-234906,135,234906,93,Goku,111205,15.6,Gaming,28.0,294.0
202132-234906,136,234906,93,Goku,111205,15.6,Gaming,3.0,289.0
202133-234906,137,234906,93,Goku,111205,15.6,Gaming,0.0,294.0
202134-234906,138,234906,93,Goku,111205,15.6,Gaming,0.0,293.0
202135-234906,139,234906,93,Goku,111205,15.6,Gaming,102.0,263.0
202136-234906,140,234906,93,Goku,111205,15.6,Gaming,60.0,243.0
202137-234906,141,234906,93,Goku,111205,15.6,Gaming,35.0,243.0
202138-234906,142,234906,93,Goku,111205,15.6,Gaming,81.0,273.0
202139-234906,143,234906,93,Goku,111205,15.6,Gaming,0.0,296.0
202140-234906,144,234906,93,Goku,111205,15.6,Gaming,0.0,323.0
202141-234906,145,234906,93,Goku,111205,15.6,Gaming,0.0,354.0
202142-234906,146,234906,93,Goku,111205,15.6,Gaming,64.0,363.0
202143-234906,147,234906,93,Goku,111205,15.6,Gaming,10.0,353.0
202144-234906,148,234906,93,Goku,111205,15.6,Gaming,65.0,288.0
202146-234906,150,234906,93,Goku,111205,15.6,Gaming,63.0,241.0
202147-234906,151,234906,93,Goku,111205,15.6,Gaming,3.0,236.0
202148-234906,152,234906,93,Goku,111205,15.6,Gaming,7.0,247.0
202149-234906,153,234906,93,Goku,111205,15.6,Gaming,0.0,252.0
202150-234906,154,234906,93,Goku,111205,15.6,Gaming,29.0,255.0
202151-234906,155,234906,93,Goku,111205,15.6,Gaming,83.0,232.0
202152-234906,156,234906,93,Goku,111205,15.6,Gaming,112.0,172.0
202201-234906,157,234906,93,Goku,111205,15.6,Gaming,46.0,102.0
202202-234906,158,234906,93,Goku,111205,15.6,Gaming,23.0,79.0
202203-234906,159,234906,93,Goku,111205,15.6,Gaming,12.0,50.0
202204-234906,160,234906,93,Goku,111205,15.6,Gaming,37.0,39.0
202205-234906,161,234906,93,Goku,111205,15.6,Gaming,11.0,22.0
202206-234906,162,234906,93,Goku,111205,15.6,Gaming,10.0,12.0
202207-234906,163,234906,93,Goku,111205,15.6,Gaming,20.0,11.0
202208-234906,164,234906,93,Goku,111205,15.6,Gaming,1.0,14.0
202209-234906,165,234906,93,Goku,111205,15.6,Gaming,0.0,27.0
202210-234906,166,234906,93,Goku,111205,15.6,Gaming,3.0,24.0
202211-234906,167,234906,93,Goku,111205,15.6,Gaming,60.0,20.0
202212-234906,168,234906,93,Goku,111205,15.6,Gaming,10.0,10.0
202213-234906,169,234906,93,Goku,111205,15.6,Gaming,50.0,9.0
202214-234906,170,234906,93,Goku,111205,15.6,Gaming,95.0,5.0
202215-234906,171,234906,93,Goku,111205,15.6,Gaming,13.0,4.0
202216-234906,172,234906,93,Goku,111205,15.6,Gaming,14.0,6.0
202217-234906,173,234906,93,Goku,111205,15.6,Gaming,0.0,9.0
202218-234906,174,234906,12,Goku,111205,15.6,Gaming,0.0,3.0
202219-234906,175,234906,93,Goku,111205,15.6,Gaming,0.0,9.0
202220-234906,176,234906,93,Goku,111205,15.6,Gaming,15.0,13.0
202221-234906,177,234906,93,Goku,111205,15.6,Gaming,46.0,23.0
202222-234906,178,234906,12,Goku,111205,15.6,Gaming,0.0,1.0
202223-234906,179,234906,93,Goku,111205,15.6,Gaming,0.0,47.0
202224-234906,180,234906,93,Goku,111205,15.6,Gaming,0.0,59.0
202225-234906,181,234906,93,Goku,111205,15.6,Gaming,10.0,51.0
202226-234906,182,234906,93,Goku,111205,15.6,Gaming,50.0,50.0
202227-234906,183,234906,15,Goku,111205,15.6,Gaming,0.0,67.0
202228-234906,184,234906,15,Goku,111205,15.6,Gaming,51.0,50.0
202229-234906,185,234906,15,Goku,111205,15.6,Gaming,0.0,60.0
202230-234906,186,234906,15,Goku,111205,15.6,Gaming,0.0,106.0
202231-234906,187,234906,93,Goku,111205,15.6,Gaming,0.0,0.0
202232-234906,188,234906,93,Goku,111205,15.6,Gaming,217.0,42.0
202233-234906,189,234906,93,Goku,111205,15.6,Gaming,35.0,42.0
202234-234906,190,234906,93,Goku,111205,15.6,Gaming,38.0,68.0
202235-234906,191,234906,93,Goku,111205,15.6,Gaming,17.0,135.0
202236-234906,192,234906,93,Goku,111205,15.6,Gaming,106.0,96.0
202237-234906,193,234906,93,Goku,111205,15.6,Gaming,10.0,85.0
202238-234906,194,234906,93,Goku,111205,15.6,Gaming,128.0,53.0
202239-234906,195,234906,93,Goku,111205,15.6,Gaming,6.0,50.0
202240-234906,196,234906,93,Goku,111205,15.6,Gaming,38.0,38.0
202241-234906,197,234906,15,Goku,111205,15.6,Gaming,0.0,34.0
202242-234906,198,234906,93,Goku,111205,15.6,Gaming,28.0,40.0
202243-234906,199,234906,93,Goku,111205,15.6,Gaming,0.0,62.0
202244-234906,200,234906,93,Goku,111205,15.6,Gaming,81.0,52.0
202245-234906,201,234906,93,Goku,111205,15.6,Gaming,0.0,52.0
202246-234906,202,234906,15,Goku,111205,15.6,Gaming,46.0,44.0
202247-234906,203,234906,15,Goku,111205,15.6,Gaming,0.0,52.0
202248-234906,204,234906,15,Goku,111205,15.6,Gaming,0.0,92.0
202249-234906,205,234906,93,Goku,111205,15.6,Gaming,64.0,191.0
202250-234906,206,234906,93,Goku,111205,15.6,Gaming,17.0,169.0
202251-234906,207,234906,15,Goku,111205,15.6,Gaming,20.0,136.0
202252-234906,208,234906,93,Goku,111205,15.6,Gaming,12.0,122.0
202301-234906,209,234906,15,Goku,111205,15.6,Gaming,20.0,87.0
202302-234906,210,234906,93,Goku,111205,15.6,Gaming,3.0,87.0
202303-234906,211,234906,15,Goku,111205,15.6,Gaming,6.0,73.0
202304-234906,212,234906,93,Goku,111205,15.6,Gaming,62.0,104.0
202305-234906,213,234906,15,Goku,111205,15.6,Gaming,20.0,67.0
202306-234906,214,234906,93,Goku,111205,15.6,Gaming,69.0,55.0
202307-234906,215,234906,93,Goku,111205,15.6,Gaming,0.0,55.0
202308-234906,216,234906,93,Goku,111205,15.6,Gaming,49.0,45.0
202309-234906,217,234906,93,Goku,111205,15.6,Gaming,0.0,45.0
202310-234906,218,234906,93,Goku,111205,15.6,Gaming,20.0,31.0
202311-234906,219,234906,93,Goku,111205,15.6,Gaming,104.0,22.0
202312-234906,220,234906,93,Goku,111205,15.6,Gaming,108.0,26.0
202313-234906,221,234906,93,Goku,111205,15.6,Gaming,0.0,38.0
202314-234906,222,234906,93,Goku,111205,15.6,Gaming,0.0,72.0
202315-234906,223,234906,93,Goku,111205,15.6,Gaming,75.0,148.0
202316-234906,224,234906,93,Goku,111205,15.6,Gaming,54.0,94.0
202317-234906,225,234906,93,Goku,111205,15.6,Gaming,244.0,0.0
202318-234906,226,234906,93,Goku,111205,15.6,Gaming,0.0,70.0
202003-235893,55,235893,24,Clover,50284,17.3,Core,1.0,11.0
202004-235893,56,235893,24,Clover,50284,17.3,Core,1.0,16.0
202005-235893,57,235893,24,Clover,50284,17.3,Core,5.0,14.0
202006-235893,58,235893,24,Clover,50284,17.3,Core,10.0,14.0
202007-235893,59,235893,24,Clover,50284,17.3,Core,16.0,13.0
202008-235893,60,235893,24,Clover,50284,17.3,Core,5.0,15.0
202009-235893,61,235893,24,Clover,50284,17.3,Core,10.0,9.0
